Song,Artist,Endurance_Score,Predicted_Endurance_Score
Glitter In The Air,PINK,0.5511945235186014,0.4234688282783994
Summer (The First Time),BOBBY GOLDSBORO,0.390135288125759,0.3020076604913991
We Just Disagree,DAVE MASON,0.4518031311018104,0.42425783709878295
Let's Get Married,JAGGED EDGE,0.5862898785041485,0.59524668798628
Danger Zone,KENNY LOGGINS,0.700504422659238,0.6348927043237313
Breaking All The Rules,SHE MOVES,0.12004585895056814,0.33961947134073717
Hunters Of The Night,MR. MISTER,0.3000805664095986,0.24486217699361262
It's A Mistake,MEN AT WORK,0.503288171861918,0.4121269436704559
"Saturday Night, Sunday Morning",THELMA HOUSTON,0.2600265852730532,0.3076617138122652
Just Out Of Reach,THE ZOMBIES,0.1600141245093258,0.15965242559018084
You Got To Be The One,CHI-LITES,0.20002329895101215,0.21672727461566094
Yuck!,2 CHAINZ featuring LIL WAYNE,0.4635903057831622,0.4225717239068084
Stop The World And Let Me Off,THE FLAMING EMBER,0.10000267878625144,0.13197553311913038
Switch-A-Roo,HANK BALLARD,0.020000602883907592,0.23907855947198703
Memorize Your Number,LEIF GARRETT,0.1200503870925099,0.2879798641072622
I Have Learned To Do Without You,MAVIS STAPLES,0.20003785701574064,0.2543649403405267
The Cowboy And The Lady,JOHN DENVER,0.15001141827697054,0.23212429212560193
Found A Cure,ASHFORD AND SIMPSON,0.4700355317725214,0.34163594383413043
Windy,WES MONTGOMERY,0.21040979475238128,0.24755489065876168
Walk With Faith In Your Heart,THE BACHELORS,0.19009007788013613,0.18922205242290263
Gotta Man,EVE,0.40099045475889256,0.35526071948849197
I've Been Loving You Too Long (Live Version),OTIS REDDING,0.20078132405378207,0.1979579226383305
Sweet Sexy Thing,NU FLAVOR featuring ROGER,0.380072060210762,0.34561667144777103
Hard Work,JOHN HANDY,0.2500557760652163,0.36773439726156965
Survivor,DESTINY'S CHILD,0.7276287992521865,0.683377279584747
The Three Bells (The Jimmy Brown Song),THE TOKENS,1.2406569302077008e-06,0.07856915405715947
Are You Getting Enough Happiness,HOT CHOCOLATE,0.03001331833817467,0.28300384889665997
You And Me,ALICE COOPER,0.4102013841586049,0.4034764310738158
Long Cool Woman (In A Black Dress),THE HOLLIES,0.6361980987329815,0.33966323864055253
Looking For You,KIRK FRANKLIN,0.4403371270058297,0.5738223829026574
What Is Life,GEORGE HARRISON,0.5625794360075054,0.4806168762292239
Take Good Care Of My Baby,BOBBY VEE,0.5713752614619063,0.28635687415114736
Billionaire,TRAVIE McCOY featuring BRUNO MARS,0.7825120624818015,0.6269698638496903
From Where You Are,LIFEHOUSE,0.4826068730401532,0.4201850727551133
Still A G Thang,SNOOP DOGG,0.42032156529755904,0.4921053211562381
The Boss,DIANA ROSS,0.3602908247309066,0.3757894986546385
Blame,CALVIN HARRIS featuring JOHN NEWMAN,0.9004486434191122,0.6971605845441872
We Gotta Get Out Of This Place,ANIMALS,0.4942397336309478,0.3251707604438481
Goin' Down Slow,BOBBY BLAND,0.20015090240029626,0.16229079734050017
You've Got Your Troubles,FORTUNES,0.25019776476181244,0.2830026745085513
Rebirth Of Slick (Cool Like Dat),DIGABLE PLANETS,0.5517491606645936,0.37023186508499123
These Boots Are Made For Walkin',JESSICA SIMPSON,0.38481462856009263,0.567710893116327
Music Is Love,DAVID CROSBY,0.5300280310779798,0.20022203157614574
The Letter,THE BOX TOPS,0.6048610892315979,0.4484613675900779
Nothing Ever Goes As Planned,STYX,0.290027230489087,0.2760485059260985
Far Behind,CANDLEBOX,0.6160453825638923,0.4511900865732633
Election Day,ARCADIA,0.3402527311669661,0.4731028301035939
Storm,FERRANTE AND TEICHER,6.505656981235358e-07,0.13661363556622125
Blue (Da Ba Dee),EIFFEL 65,0.7438901233625633,0.6140789578722896
Little Band Of Gold,JAMES GILREATH,0.10001971514111704,0.22039453657803437
Chapel Of Love,DIXIE CUPS,0.5520467101561238,0.37582285405146676
What You Won't Do For Love,GO WEST,0.3600903335010522,0.26893478924669806
Remember (Christmas),NILSSON,0.18011983945822102,0.20817396444073263
Imagination,TAMIA,0.33005439538663783,0.43103256786694893
The Real End,RICKIE LEE JONES,0.18000468932965313,0.19058008944985275
"Mama, Here Comes The Bride",THE SHIRELLES,0.01000098364044954,0.08409827047357543
Under My Thumb,DEL SHANNON,1.0339738128131447e-05,0.028243638199641097
Hard To Say I'm Sorry,AZ YET featuring PETER CETERA,0.5107175323306864,0.5175238801290978
Got To Love Somebody,SISTER SLEDGE,0.43001817025110384,0.3109501394706027
Ballerina Girl,LIONEL RICHIE,0.3304664970073044,0.35506798868569056
Your Memory,THE FIVE SATINS,0.08000090432586139,0.061349640192215726
Little Young Lover,THE IMPRESSIONS,0.1700084171152963,0.14862841094386797
Sweetest One,THE METROS,0.010001225770907798,0.10314357312025235
You're My One And Only (True Love),SEDUCTION,0.2600989334353112,0.3580750204162691
They Call It Rock And Roll Music,DELANEY AND BONNIE AND FRIENDS,0.0900027694979505,0.18098434401009802
Little Walter,TONY! TONI! TONE!,0.2800125565924967,0.30700347335286765
What Happened To That Boy,BABY featuring CLIPSE,0.411641185366233,0.5391463401660942
Keep Your Head To The Sky,"EARTH, WIND AND FIRE",0.4404939333421701,0.355343217889947
Car Trouble,THE ELIGIBLES,0.03000127577863933,0.1549545600631145
If You Let Me,EDDIE KENDRICKS,0.2800539171731679,0.223798936147517
Palisades Park,FREDDY CANNON,0.3402719448352033,0.3621864031827539
You Say,THE ESQUIRES,0.5800002265466535,0.22463884659637154
What Are We Doin' In Love,DOTTIE WEST,0.08004479622812456,0.34733255902155435
Brooklyn,CODY JAMESON,0.15000070452752934,0.21799142558261883
Ever The Same,ROB THOMAS,0.5208609712514969,0.5754434427382376
Heartbeat,DON JOHNSON,0.3901400535136829,0.3627800038350699
Workin' For The Man,ROY ORBISON,0.14004275637786626,0.3363802924689876
It Could Happen To You,DINAH WASHINGTON,0.07000072778693939,0.18044128875306287
Love Don't Love Nobody,SPINNERS,0.33174360631748195,0.29455208803083444
The Lonely One,SPECIAL DELIVERY,0.1400732248094215,0.22359562062727062
Crazy World,BIG TROUBLE,0.21000653124233226,0.3233849979180653
Variety Tonight,REO SPEEDWAGON,0.21002124095841396,0.2607094129891201
Can't Find The Time,ORPHEUS,0.20005056712034344,0.2424992442758373
Pickin' Wildflowers,KEITH ANDERSON,0.6010841801797072,0.4611466348692516
I'll Make It Easy (If You'll Come On Home),THE INCREDIBLES,0.2400029474324371,0.10261681061017949
Show And Tell,AL WILSON,0.440819114315016,0.3139348814638596
When A Boy Falls In Love,MEL CARTER,0.07001250076991264,0.2033081159204145
What Kind Of Girl (Do You Think I Am),THE CHARMAINES,0.030000310978311906,0.11639743469868088
"Sticky, Sticky",BOBBY HARRIS,0.030000486819451617,0.15479485544934588
Hot In The City,BILLY IDOL,0.4113394422030771,0.38606150515450655
HeadBand,B.O.B featuring 2 CHAINZ,0.6838639862564743,0.608057216859975
Better Things,THE KINKS,0.4100762317859482,0.19306068427984086
The City Of New Orleans,ARLO GUTHRIE,0.5011159250876841,0.3524216656786138
Died In Your Arms,INTONATION,0.16001340021129792,0.2456517909696426
On The Wings Of Love,JEFFREY OSBORNE,0.4316590651073058,0.33946293091165
Stuff Like That,QUINCY JONES,0.2300366745073355,0.47381558009245417
I Want To Go Back There Again,CHRIS CLARK,0.13000173794311634,0.20313253076807314
Silent All These Years,TORI AMOS,0.3702619386370147,0.27480950188234576
Be There,THE POINTER SISTERS,0.2300200591477912,0.3011360455059048
(Open Up The Door) Let The Good Times In,DEAN MARTIN,0.3400111140438876,0.1526626855210607
Don't It Make You Wanna Dance,RUSTY WIER,0.1500344081104236,0.2254163972227588
Flying Without Wings,RUBEN STUDDARD,0.3204470667939601,0.5955208297163062
Perfume,BRITNEY SPEARS,0.5489046085730048,0.3848100433520866
Red Light Special,TLC,0.5655580083753465,0.5006912399596438
Yes Sir That's My Baby,RICKY NELSON,0.07001563939470007,0.20566422500949613
Send Me On My Way,RUSTED ROOT,0.716584144929955,0.328210157704199
Lose Control,MISSY ELLIOTT featuring CIARA &amp; FAT MAN SCOOP,0.6413624013341089,0.6432683504680745
Hang On,FLOYD CRAMER,0.03000606419337915,0.13402743642008796
Sooner Or Later,JOHNNY MATHIS,0.010000681268119344,0.16832245896274328
Time And Time Again,BRENDA LEE,1.374165943694619e-06,0.1220230026584527
"Carry Me, Carrie",DR. HOOK AND THE MEDICINE SHOW,0.3101851253658161,0.19212378561449073
Acquainted,THE WEEKND,0.7105218388193357,0.4482143988126389
Good Clean Fun,MONKEES,0.13000632609433593,0.19637943159937668
She's No You,JESSE McCARTNEY,0.4822008418929065,0.477910431094668
Back In Love Again,THE BUCKINGHAMS,0.11000939633645793,0.2265848505008955
Lazy Day,SPANKY AND OUR GANG,0.2601215099490483,0.2982586279638504
All Summer Long,KID ROCK,0.6880135445503579,0.5707482696911648
Let's Make Love,FAITH HILL &amp; TIM McGRAW,0.4723818098717765,0.5292346905733012
Is This The End,NEW EDITION,0.4501322553312871,0.13596170819741862
Mamas Don't Let Your Babies Grow Up To Be Cowboys,WAYLON AND WILLIE,0.2912353542499124,0.21126542808963025
Breakout,SWING OUT SISTER,0.4205964571000112,0.3457095133965083
It Keeps You Runnin',THE DOOBIE BROTHERS,0.4706210874196526,0.34715866199646894
Wall To Wall,CHRIS BROWN,0.5254077995915905,0.41478218449372456
Where Is She,BOBBY VEE,0.030001037137092575,0.08765408628296384
Love Bites,DEF LEPPARD,0.5509569742337403,0.5074455563401783
On The Trail,ROGER WILLIAMS,0.010000374243907144,0.04411464004448584
Who Am I,PETULA CLARK,0.1500092302642704,0.29694816055215595
Borrowed Time,STYX,0.2700368619781802,0.2875140001187817
Female Intuition,MAI TAI,0.15004150060231952,0.24279140112800957
Wicked Games,THE WEEKND,0.7353145905506114,0.5878640320732176
Bad Little Woman,THE SHADOWS OF KNIGHT,0.17001682469423446,0.22226689192294313
Everybody Do The Sloopy,JOHNNY THUNDER,2.069854897247531e-06,0.18483988583554953
The Black Eyed Boys,PAPER LACE,0.1900163053116088,0.2663742675359909
Three Ring Circus,BLUE MAGIC,0.2901832825227606,0.2912092959146113
I'd Die Without You,P.M. DAWN,0.4613510349256228,0.4107384686809541
Keep The Fire,KENNY LOGGINS,0.2500188238405253,0.31832999984202714
Southside,LLOYD,0.5834942779133501,0.579967849968999
Thinking Of You,TONY TONI TONE,0.3001597498146778,0.3972751167743574
Bullish,HERB ALPERT TIJUANA BRASS,0.28002228600370604,0.20309795354995847
1901,PHOENIX,0.651848308319071,0.3534149068631928
Unbelievable,EMF,0.6007219841817633,0.36157301941003056
Birthday,UNDERGROUND SUNSHINE,0.10000866064131916,0.31344283669898354
Goodnight My Love,THE DUPREES,0.040003003022427056,0.08612400793253838
Ask Me,ELVIS PRESLEY,0.2200339110568316,0.19291126905832465
Ring Dang Doo,SAM THE SHAM AND THE PHARAOHS,0.13002312776175445,0.20100073911537428
Bottle Of Wine,THE FIREBALLS,0.3000383691879492,0.2822026506470822
Leopard-Skin Pill-Box Hat,BOB DYLAN,0.4300360830205388,0.21927118701666226
Spinning Wheel,BLOOD SWEAT AND TEARS,0.4006323061308853,0.44398318112349383
Your Cheatin' Heart,BILLY VAUGHN,3.0190714199654967e-06,0.15541275806172627
Helule Helule,THE TREMELOES,0.20001066141576865,0.11808251995094438
"There, I've Said It Again",SAM COOKE,0.2400232617359561,0.19845185337480112
Naughty Girls (Need Love Too),SAMANTHA FOX,0.30038137338150145,0.4331565477882377
Know Your Enemy,GREEN DAY,0.5966184895421893,0.6503549988658166
That's The Way God Planned It,BILLY PRESTON,0.20005926358115397,0.21848661907600558
I Told Myself A Lie,CLYDE McPHATTER,0.03000034121554492,0.1470554262697494
Big Things Poppin' (Do It),T.I.,0.20263585077612065,0.5764730631906334
Never Going Back Again,GLEE CAST,0.3100448376298744,0.2958069468733713
Stanky Legg,GS BOYZ,0.4061983441197572,0.5165569956318753
Sweet Maxine,DOOBIE BROTHERS,0.2900459580356548,0.2642648394411642
Unite The World,TEMPTATIONS,0.08001435989455515,0.309611247981119
From Tha Chuuuch To Da Palace,SNOOP DOGG,0.35012127968088913,0.5226314834301705
Hyperactive,THOMAS DOLBY,0.3300813704874029,0.2400208575216094
"Don't Worry Mother, Your Son's Heart Is Pure",THE McCOYS,0.07000343332151235,0.23694038913607912
The Body,WALE featuring JEREMIH,0.5744948828461789,0.4169589417945808
Let's Limbo Some More,CHUBBY CHECKER,0.2100069422361072,0.33053387873108986
What Was I Thinkin',DIERKS BENTLEY,0.6348949709815729,0.5424990464080929
Big Blue Note,TOBY KEITH,0.3401852053781866,0.4249867522532401
When I'm Back On My Feet Again,MICHAEL BOLTON,0.41144062924262464,0.36601051779583743
I Couldn't Say No,ROBERT ELLIS ORRALL with CARLENE CARTER,0.07000933190789219,0.30326799836042323
Small Paradise,JOHN COUGAR,0.2300261507872741,0.24976822625041206
Harlem Shuffle,BOB AND EARL,0.5405038918585681,0.24654285007283472
We Might Be Dead By Tomorrow,SOKO,0.4607816199134775,0.47942616547344813
Roly Poly,JOEY DEE AND THE STARLITERS,0.030001030391863668,0.16206060196174596
Baby Let Me Take You Home,THE ANIMALS,0.3100235827158144,0.16755555858284898
Redneck Friend,JACKSON BROWNE,0.19004350905237435,0.20419898644303097
This Kiss,FAITH HILL,0.5726783494397238,0.532725861685261
I Can Remember,JAMES AND BOBBY PURIFY,0.08000115994677745,0.21285173642548022
What We Do,FREEWAY featuring JAY-Z &amp; BEANIE SIGEL,0.4619487552441919,0.43730234882027935
Then What?,CLAY WALKER,0.3902156733445537,0.28354604170969944
Wasn't The Summer Short,JOHNNY MATHIS,0.03000315513896855,0.14656004695140878
Do You Want Crying,KATRINA AND THE WAVES,0.17002127910384646,0.2517181346256765
Sherry,THE FOUR SEASONS,0.6108696244498049,0.47259723768166173
Alive And Kicking,SIMPLE MINDS,0.6080739541017098,0.4175480577352672
Don't Come Knockin',FATS DOMINO,0.2000007601175193,0.29234130644560424
Don't Forget,DEMI LOVATO,0.5719735300257031,0.3778327564416335
Ride Out,"KID INK, TYGA, WALE, YG &amp; RICH HOMIE QUAN",0.6933993563448122,0.4835482931650442
Silence Is Broken,DAMN YANKEES,0.3401071428440761,0.2913059959512916
Let's Love,JOHNNY MATHIS,0.08000082059198534,0.28087932360645856
If I Could Teach The World,BONE THUGS-N-HARMONY,0.4402876312139116,0.428533894695237
Baby Don't You Do It,MARVIN GAYE,0.1700142629028154,0.2642978577174879
Rhumba Girl,NICOLETTE LARSON,0.18000461117803548,0.251620850421191
Get That Love,THOMPSON TWINS,0.3500017423624042,0.33313409145656747
Don't Stop Believin',OLIVIA NEWTON-JOHN,0.18001911109423893,0.27806399692899697
Double Barrel,DAVE &amp; ANSIL COLLINS,0.37048056104216415,0.31540139598784517
I Don't Want To Be A Lone Ranger,JOHNNY GUITAR WATSON,0.07001555380007123,0.21048681002000127
Love Sneakin' Up On You,BONNIE RAITT,0.30001903247743306,0.4292737694141318
Old To The New,NICE &amp; SMOOTH,0.19008467890588346,0.3157105532809494
Mr. Sun Mr. Moon,PAUL REVERE AND THE RAIDERS,0.33003321257674884,0.2523166800067382
Heartbreak Warfare,JOHN MAYER,0.6652001879376146,0.6088347871383926
Gypsy,FLEETWOOD MAC,0.6749055200543912,0.33208489360207294
"Someone, Someone",BRIAN POOLE AND THE TREMELOES,0.04003376382476618,0.14772480900269966
Living Inside Myself,GINO VANNELLI,0.3905488357839462,0.399329536257236
Eddie's Love,EDDIE KENDRICKS,0.2900032051467001,0.21814314651232575
Hit The Quan,ILOVEMEMPHIS,0.5325976081402954,0.6318531805028764
The Diary Of Jane,BREAKING BENJAMIN,0.7312142052289683,0.618387278202053
Numb / Encore,JAY-Z / LINKIN PARK,0.7670720075661112,0.6310048043478025
(You're) Having My Baby,PAUL ANKA,0.5003869826208207,0.39332023591670523
One Summer Night,THE DIAMONDS,0.08000820498947694,0.20628215104927644
Sunshine Girl,THE PARADE,0.10001343951970086,0.24229544173279588
Emotion In Motion,RIC OCASEK,0.3005313014451122,0.3321602224202731
Funk Factory,WILSON PICKETT,0.07000101364508847,0.21656395630928887
Funky Drummer,JAMES BROWN,0.3404854927348697,0.2749640648591945
You're My Everything,THE TEMPTATIONS,0.3311345658766526,0.30120378700028705
Nothin' Move But The Money,MIC GERONIMO featuring DMX &amp; BLACK ROB,0.14000556388346974,0.27784332244329574
Splash 1,THE CLIQUE,0.2300052945395017,0.20730105820492598
Fiddler On The Roof,VILLAGE STOMPERS,0.05000074174258538,0.18166820338448716
Contagious,ISLEY BROTHERS feat RONALD ISLEY aka MR. BIGGS,0.5098432639280114,0.6682931439197141
This Friendly World,FABIAN,0.03000150465123388,0.2570791742070969
All I Have To Offer,CHARLEY PRIDE,0.3501966041172527,0.17844358063961555
I Wanna Love Him So Bad,JELLY BEANS,0.15001105031310408,0.3770294840488203
More Bounce To The Ounce,ZAPP,0.5538874068332673,0.24820470313275456
Half Moon Silver,HOTEL,0.010003035353006976,0.18633463065885378
Venus In Blue Jeans,JIMMY CLANTON,0.020219910278681967,0.26507694584990393
Magic Trumpet,COMPARSA UNIVERITARIA DE LA LANGUA,0.020000402852981464,0.04107911078034843
Yester-Me Yester-You Yesterday,STEVIE WONDER,0.4001830871437165,0.43161114891940267
(She's A) Very Lovely Woman,LINDA RONSTADT,1.7345937612892672e-05,0.24545195710698553
Jigga My N****,JAY-Z,0.4202136790827389,0.4943527822511864
Nappy Heads,FUGEES,0.4907143818435998,0.31560056676061093
Mr. Jaws,DICKIE GOODMAN,0.07006161045562452,0.35793981346558024
My Merry-Go-Round,JOHNNY NASH,0.12001253449605714,0.22022336789488522
Cold World,GENIUS / GZA,0.4100707525667309,0.2537528184614489
Better Off Alone,ALICE DEEJAY,0.4649874613277158,0.4954216564729343
As The Years Go By,MASHMAKHAN,0.00010476387161970408,0.29441541653805053
Looking For Mr. Do Right,JADE,0.2501827568600943,0.3833924315508344
Last Night's Letter,K-CI &amp; JOJO,0.4111791336973708,0.39680075076707105
Steel Men,JIMMY DEAN,0.1600267371570006,0.23336375060308567
Never Had A Dream,S CLUB 7,0.5008227860454809,0.596475513357968
That's Not How It Goes,BLOODSTONE,0.16000863994044426,0.158817276946475
I Lost It,KENNY CHESNEY,0.4915718627880298,0.5768487454968769
All Eyes On You,MEEK MILL featuring CHRIS BROWN &amp; NICKI MINAJ,0.8062566651644909,0.6146084735673846
The Girl Is Mine,MICHAEL JACKSON / PAUL McCARTNEY,0.5811366292189151,0.49053467610786305
Keep It Confidential,NONA HENDRYX,0.07000616816294193,0.27047685041193426
This Girl (Has Turned Into A Woman),MARY MacGREGOR,0.2702742251877611,0.17872797552069583
Jive,BOB DARIN,0.13000112808138573,0.12139255462756715
Don't Give It Up,ROBBIE PATTON,0.1200075488415204,0.34191910093071365
Let's Live Together,THE ROAD APPLES,0.18001119335847568,0.2113804031793452
"Here, There And Everywhere",THE FOURMOST,0.0900018495882844,0.10456829683925933
Beat Of The Music,BRETT ELDREDGE,0.6329595598935007,0.4984494400515905
It's Impossible,THE NEW BIRTH,0.3200571137138863,0.21271513408863238
Ghost,ELLA HENDERSON,0.6844652385373876,0.5864394271426789
Swingin',JOHN ANDERSON,0.5013392554300147,0.3014471464401582
Whatever She's Got,DAVID NAIL,0.654095329465555,0.48547285893093717
(They Long To Be) Close To You,JERRY BUTLER featuring BRENDA LEE EAGER,0.04003662961667415,0.14683734650323838
I Want Some More,JON AND ROBIN AND THE IN CROWD,1.0768409054710524e-05,0.14084919186176964
I Love You 1000 Times,PLATTERS,0.3300907386799747,0.17178767477388715
Wasted Days And Wasted Nights,FREDDY FENDER,0.4713380759453328,0.4047513895636664
Oath,CHER LLOYD featuring BECKY G,0.593084357390361,0.412480377704884
I Wanna Talk About Me,TOBY KEITH,0.5333416605967535,0.5787181347861847
Ditty,PAPERBOY,0.4420553845204948,0.4462275795145576
I Will Never Pass This Way Again,GLEN CAMPBELL,0.08005797105573945,0.2723060305453059
Ain't No Way,ARETHA FRANKLIN,0.4510509552754711,0.4588865078109983
Not Tonight,"LIL KIM feat DA BRAT, LEFT EYE, MISSY ELLIOTT &amp; ANGIE MAR",0.4329520084934452,0.5060556986671416
Clubbin',MARQUES HOUSTON feat JOE BUDDEN &amp; PIED PIPER,0.3812504670515698,0.6074171406979412
One More Night,MAROON 5,0.8332063854078783,0.8910038335738624
